,Name,Price,Vendor,VendorLink
83,"HP Spectre x360 Convertible 13 Ice Lake AW0158TU - 10th Gen Core i7 16GB 01-TeraByte SSD + 32GB Optane 13.3"" Full HD 1080p IPS MicroEdge x360 Touchscreen LED Backlit KB FP Reader B&O Play W10 (NightFall Black, Open Box)","Rs. 188,000",Paklap,https://www.paklap.pk/hp-spectre-13-x360-aw0162tu-ci7-10th-gen-laptop-pakistan.html
84,"Asus ROG Strix G512LI Comet Lake - 10th Gen Ci7 Hexacore Processor 08GB 512GB SSD 4-GB NVIDIA GeForce GTX 1650Ti GDDR6 15.6"" Full HD vIPS-level panel 144Hz 1-Zone RGB Backlit KB W10 (Electro Punk)","Rs. 189,000",Paklap,https://www.paklap.pk/asus-rog-strix-g512li-pakistan.html
85,"Dell Inspiron 13 7306 2 in 1 - Tiger Lake - 11th Gen Core i7 QuadCore 16GB 512GB SSD + 32GB Optane Intel Iris Xe-Graphics 13.3"" Ultra HD 4K Narrow Border Convertible Touchscreen Backlit KB FP Reader W10 (With Dell Active Pen, Elegant Black)","Rs. 189,900",Paklap,https://www.paklap.pk/dell-inspiron-13-7306-ci7-11th-gen-laptop-pakistan-int.html
86,"Lenovo Yoga C940 14 2 in 1 - Ice Lake - 10th Gen Core i7 12GB 512GB SSD 14"" Full HD IPS With Dolby Vision Convertible Touchscreen Backlit KB Dolby Atmos Sound W10 (Lenovo Active Pen, Iron Grey)","Rs. 192,500",Paklap,https://www.paklap.pk/lenovo-yoga-940-14-core-i7-10th-gen-laptop-pakistan.html
87,"Dell Inspiron 15 7506 2-in-1 Laptop - Tiger Lake - 11th Gen Core i7 QuadCore 16GB 512GB SSD + 32GB Optane Intel Iris-X Graphics 15.6"" Full HD 1080p Narrow Border Convertible Touchscreen Backlit KB FP Reader W10 (Platinum Silver)","Rs. 193,000",Paklap,https://www.paklap.pk/dell-inspiron-15-7506-core-i7-11th-gen-x360-laptop-pakistan.html
88,"Asus TUF Gaming F15 - Comet Lake - 10th Gen Ci7 Octa-Core Processor 16GB 512GB SSD 6-GB NVIDIA GeForce GTX1660Ti GDDR6 15.6"" Full HD IPS 144Hz Display Backlit Chiclet KB FP Reader W10 (Fortress Gray)","Rs. 197,500",Paklap,https://www.paklap.pk/asus-tuf-gaming-f15-10th-gen-ci7-laptop-pakistan.html
89,"HP OMEN 15T DH1070wm With New Chassis - Comet Lake - 10th Gen Core i7 Hexacore Processor 08GB 1-TB HDD + 256GB SSD 6-GB NVIDIA GeForce 1660Ti GDDR6 15.6"" Full HD 60Hz MicroEdge Display RGB 4-Zones BKB B&O Play W10 (HP Gaming Mouse & Headset Included)","Rs. 199,999",Paklap,https://www.paklap.pk/hp-omen-15t-dh1070wm-10th-gen-core-i7-gaming-laptop-pakistan.html
90,"Lenovo LEGION 5 - Comet Lake - 10th Gen Ci7 Hexacore Processor 08GB 512GB SSD 6-GB NVIDIA GeForce GTX 1660Ti GDDR6 15.6"" Full HD IPS 1080p 120Hz Display 4-Zone RGB Backlit KB TPM 2.0 W10 (Phantom Black)","Rs. 199,999",Paklap,https://www.paklap.pk/lenovo-legion-5-gaming-laptop-pakistan.html
91,"ASUS ROG Zephyrus M15 GU502LU - Comet Lake - 10th Gen Core i7 HexaCore 16GB 512GB SSD 6-GB NVIDIA GeForce GTX 1660Ti GDDR6 15.6"" Full HD 1080p IPS 144Hz Display RGB-Backlit KB W10 (Prism Gray)","Rs. 212,000",Paklap,https://www.paklap.pk/asus-rog-zephyrus-m15-gu502lu-10th-gen-ci7-gaming-laptop-pakistan.html
92,"HP ZBook 15 G6 - 9th Gen Ci7 9850H HexaCore Coffee Lake Processor 16GB 512GB SSD 4-GB NVIDIA Quadro T1000 GDDR5 15.6"" FHD IPS Display Backlit KB FP Reader NFC B&O Play (Silver, Open Box)","Rs. 215,000",Paklap,https://www.paklap.pk/hp-zbook-15-g6-ci7-9th-gen-t1000-graphics-pakistan.html
93,"Lenovo LEGION 5 - Comet Lake - 10th Gen Ci7 Hexacore Processor 16GB 1-TB HDD + 256GB SSD 6-GB NVIDIA GeForce GTX 1660Ti GDDR6 15.6"" Full HD IPS 1080p 144Hz Display 4-Zone RGB Backlit KB TPM 2.0 (Phantom Black)","Rs. 217,999",Paklap,https://www.paklap.pk/lenovo-legion-5-10th-gen-ci7-gtx-1660ti-gaming-laptop-price-pakistan.html
94,"HP ZBook 15 G6 - 9th Gen Ci7 9750H HexaCore Coffee Lake Processor 16GB 512GB SSD 4-GB NVIDIA Quadro T1000 GDDR5 15.6"" FHD IPS Display Backlit KB FP Reader NFC B&O Play (Silver, Open Box)","Rs. 220,000",Paklap,https://www.paklap.pk/hp-zbook-15-g6-9th-gen-core-i7-pakistan.html
95,"HP OMEN 15 EN0023DX - AMD Ryzen 7 4800H 16GB 01-Terabyte SSD 6-GB NVIDIA GeForce GTX1660Ti 15.6"" Full HD IPS 144Hz Display B&O Play 4-Zones Backlit KB W10 (Mica Silver)","Rs. 222,999",Paklap,https://www.paklap.pk/hp-omen-15-en0023dx-amd-ryzen-7-gaming-laptop-pakistan.html
96,"Lenovo ThinkBook Plus 13 Dual Screen Laptop - Comet Lake - 10th Gen Core i7 QuadCore 16GB 512GB SSD 13.3"" FHD IPS Non Touch + 10.8"" FHD E-Ink Touchscreen Backlit KB FPR dTPM 2.0 Harmon Kardon Sound W10 Pro (Lenovo Precision Pen & Sleeve, Iron Grey)","Rs. 224,900",Paklap,https://www.paklap.pk/lenovo-thinkbook-plus-13-10th-gen-core-i7-laptop-pakistan.html
97,"HP OMEN 15T DH1099nr - Comet Lake - 10th Gen Core i7 Hexacore Processor 08GB 256GB SSD 8-GB NVIDIA GeForce RTX 2070 GDDR6 15.6"" Full HD 1080p 144HZ MicroEdge Display RED Backlit KB B&O Play W10 ThunderBolt 3 VR Ready (Shadow black) - NEW","Rs. 234,999",Paklap,https://www.paklap.pk/hp-omen-15t-dh1099-series-2020-gaming-laptop-pakistan.html
98,"HP Spectre x360 14 EA0023DX - Tiger Lake - 11th Gen Core i7 QuadCore 16GB 1-TB SSD + 32GB Optane Memory 13.5"" 3K2K OLED x360 Convertible Touchscreen DIsplay 400nits B&O Play FP Reader ThunderBolt 4 W10 BKB (HP Pen, Nightfall Black, Certified Refurbished)","Rs. 235,000",Paklap,https://www.paklap.pk/hp-spectre-x360-ea0023dx-ref.html
99,"HP OMEN 15T DH1050nr With New Chassis - Comet Lake - 10th Gen Core i7 Hexacore Processor 16GB 512GB SSD 6-GB NVIDIA GeForce RTX2060 GDDR6 15.6"" Full HD 1080p 144HZ MicroEdge Display RGB 4-Zones Backlit KB B&O Play W10 ThunderBolt 3 VR Ready (Shadow Black)","Rs. 235,000",Paklap,https://www.paklap.pk/hpomen15dh1050nr.html
100,"HP Spectre x360 14 EA0047NR - Tiger Lake - 11th Gen Core i7 QuadCore 16GB 512GB SSD + 32GB Optane Memory 13.5"" WUXGA+ IPS x360 Convertible Touchscreen DIsplay 400nits B&O Play FP Reader ThunderBolt 4 W10 BKB (Natural Silver Aluminum, Sleeve, HP Tilt Pen)","Rs. 240,000",Paklap,https://www.paklap.pk/hp-spectre-14-x360-ea0047nr-11th-generation-core-i7-laptop-pakistan.html
101,"Viper Expeder X - 10th Gen Intel Core i7 10750H 6 core 2.6GHz/5.OGHz 16GB DDR4 512GB SSD (NVMe) 1TB HDD SATA NVIDIA® GeForce RTX™ 3060 with Max-Q Design 6GB VRAM 15.6"" Full HD 144Hz 100% sRGB 4.9mm Bezel Dos Black Color (01 Year Viper Local Warranty)","Rs. 244,900",Paklap,https://www.paklap.pk/viper-expeder-x-10th-gen-core-i7-rtx-3060-gaming-laptop-price-review-pakistan.html
102,"HP Spectre x360 13 - Tiger Lake - 11th Gen Core i7 16GB 512GB SSD Intel IRIS-Xe Graphics 13.3"" Full HD 1080p IPS Convertible Touchscreen B&O Play Backlit KB FP Reader ThunderBolt 4 W10 Home (NightFall Black, HP Active Pen & Sleeve Included)","Rs. 244,999",Paklap,https://www.paklap.pk/hp-spectre-13-x360-11th-generation-core-i7-laptop-price-pakistan-lahore-karachi.html
103,"HP OMEN 15 DH0011TX - 9th Gen Ci7 Hexacore Processor 16GB 1-TB HDD + 512GB SSD 8-GB NVIDIA GeForce RTX2070 With Max-Q GDDR6 15.6"" Full HD IPS 144Hz MicroEdge LED RGB-Backlit KB B&O Play W10 ThunderBolt 3 (Shadow Black, Open Box)","Rs. 260,000",Paklap,https://www.paklap.pk/hp-omen-15-dh0011tx-gaming-laptop-pakistan.html
104,"MSI GL65 Leopard - Comet Lake - 10th Gen Core i7 HexaCore 16GB 1-TB HDD + 512GB SSD 8-GB NVIDIA GeForce RTX 2070 GDDR6 15.6"" Full HD 1080p IPS Thin Bezel 144Hz Display RGB-Backlit KB Nahimic Sound W10","Rs. 279,999",Paklap,https://www.paklap.pk/msi-gl65-leopard-core-i7-10th-gen-gaming-laptop-pakistan.html
105,"Microsoft Surface Book 3 - Core i7 - 13.5"" Platinum With Detachable Keyboard (Customize)","Rs. 308,900",Paklap,https://www.paklap.pk/microsoft-surfacebook-3-13.5-inch-pakistan.html
106,"Dell G7 7500 15 Gaming Laptop - Comet Lake - 10th Gen Core i7 Hexacore Processor 16GB 1-TB SSD 8-GB NVIDIA GeForce RTX 2070 With Max-Q Design 15.6"" 4K Ultra HD OLED 60Hz Display 4-Zone RGB Backlit KB W10 (Mineral Black)","Rs. 310,000",Paklap,https://www.paklap.pk/dell-g7-15-7500-2020-gaming-laptop-price-pakistan.html
107,"Acer Predator Triton 500 - Comet Lake - 10th Gen Ci7 Hexacore Processor 16GB 01-TB SSD 8-GB NVIDIA GeForce 2070 Super GDDR6 15.6"" Full HD 1080p IPS 300Hz With G-Sync Display RGB Backlit KB Thunderbolt 3 W10 DTS:X ULTRA (Triple Fan Cooling. Black)","Rs. 335,000",Paklap,https://www.paklap.pk/acer-predator-triton-500-gaming-laptop-pakistan.html
108,"HP ZBook 17 G6 Mobile Workstation - 9th Gen Ci7 HexaCore Coffee Lake Processor 32GB 1-TB HDD + 512GB SSD 6-GB NVIDIA Quadro RTX 3000 GDDR6 17.3"" Full HD 1080p 60Hz LED BluRayRW Backlit KB FP Reader ThunderBolt 3 (Open Box)","Rs. 390,000",Paklap,https://www.paklap.pk/hp-zbook-17-g6-core-i7-9th-gen-mobile-workstation-laptop-pakistan-rtx3000.html
109,"HP ZBook 17 G6 Mobile Workstation - 9th Gen Ci7 HexaCore Coffee Lake Processor 32GB 1-TB HDD + 512GB SSD 8-GB NVIDIA Quadro RTX 4000 GDDR6 17.3"" Full HD 1080p 60Hz LED BluRayRW Backlit KB FP Reader ThunderBolt 3 (Open Box)","Rs. 415,000",Paklap,https://www.paklap.pk/hp-zbook-17-g6-core-i7-9th-gen-mobile-workstation-laptop-pakistan-rtx4000.html
110,"Dell VOSTRO 14 3401 (4GB RAM 1TB Memory) - 10TH GEN I3-1005G1 - INTEL UHD GRAPHICS - 14"" HD (1366 X 768) Model: APJ-PKU with Free Bag","Rs. 64,999",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-4gb-ram-1tb-memory-10th-gen-i3-1005g1-intel-uhd-graphics-14-hd-1366-x-768-model-apj-pku-with-free-bag-i218020057-s1428830504.html?search=1
111,iLife Zed Air X - 13.3: FHD Display - Intel® Celeron® processor - 4GB RAM - 120GB SSD - Intel®HD Graphic - Windows 10,"Rs. 46,999",Daraz,https://www.daraz.pk/products/ilife-zed-air-x-133-fhd-display-intel-celeron-processor-4gb-ram-120gb-ssd-intelhd-graphic-windows-10-i136346700-s1296614972.html?search=1
112,"HP 3115m - 11.6"" - E-450 - Windows 7 Pro 64-bit - 4 GB RAM - 250 GB HDD","Rs. 16,999",Daraz,https://www.daraz.pk/products/hp-3115m-116-e-450-windows-7-pro-64-bit-4-gb-ram-250-gb-hdd-i194912294-s1389504302.html?search=1
113,Acer C720 ChromeBook Laptop - 4gb / 16gb - Long Battery Life,"Rs. 14,500",Daraz,https://www.daraz.pk/products/acer-c720-chromebook-laptop-4gb-16gb-long-battery-life-i146980963-s1430014813.html?search=1
114,Acer Aspire 1 Mini Atom 1.6ghz 2gb 160gb HDD (Refurbished),"Rs. 12,999",Daraz,https://www.daraz.pk/products/acer-aspire-1-mini-atom-16ghz-2gb-160gb-hdd-refurbished-i190324741-s1381174809.html?search=1
115,"Apple MacBook 13.3 Laptop (Intel Core 2 Duo,DDR3 HDD, 4GB RAM, IOS and other option window 10,7,8 With Free Hand Apple Mouse","Rs. 23,999",Daraz,https://www.daraz.pk/products/apple-macbook-133-laptop-intel-core-2-duoddr3-hdd-4gb-ram-ios-and-other-option-window-1078-with-free-hand-apple-mouse-i130834691-s1290718934.html?search=1
116,"Dell Latitude 3340 -13.3"" LED Display - Core i3 4th Gen (4005U) - 4GB RAM - 500GB HDD - Windows 10 (Activated) REFURBISHED","Rs. 33,999",Daraz,https://www.daraz.pk/products/dell-latitude-3340-133-led-display-core-i3-4th-gen-4005u-4gb-ram-500gb-hdd-windows-10-activated-refurbished-i212798194-s1421010647.html?search=1
117,"Lenovo Yoga C740-14IML Laptop 10th Gen Ci5 10210U 8GB 256GB SSD 14"" FHD Touchscreen Backlit KB Windows 10 Intel UHD Graphics Mica Color 81TC000JUS","Rs. 122,999",Daraz,https://www.daraz.pk/products/lenovo-yoga-c740-14iml-laptop-10th-gen-ci5-10210u-8gb-256gb-ssd-14-fhd-touchscreen-backlit-kb-windows-10-intel-uhd-graphics-mica-color-81tc000jus-i188270455-s1377260173.html?search=1
118,"Apple Macbook 13.3 Laptop (Intel Core 2 Duo,DDR3 HDD, 4GB RAM,250GB HDD - Dual Operating System Windows® 7 & IOS (Activated) Refurbished","Rs. 40,000",Daraz,https://www.daraz.pk/products/apple-macbook-133-laptop-intel-core-2-duoddr3-hdd-4gb-ram250gb-hdd-dual-operating-system-windows-7-ios-activated-refurbished-i130420329-s1291126684.html?search=1
119,"HP Pavilion 15-DK0056 GAMING Core™ i5-9300H 2.4GHz 256GB SSD 8GB 15.6"" (1920x1080) MICRO-EDGE BT WIN10 Webcam NVIDIA GTX 1650 4096MB Backlit Keyboard.","Rs. 138,999",Daraz,https://www.daraz.pk/products/hp-pavilion-15-dk0056-gaming-core-i5-9300h-24ghz-256gb-ssd-8gb-156-1920x1080-micro-edge-bt-win10-webcam-nvidia-gtx-1650-4096mb-backlit-keyboard-i188366614-s1377510637.html?search=1
120,HP Stream 11 11.6 Display - Intel® Celeron® Processor N3050 - 6th generation - 2GB RAM - 32GB SSD - Windows® 8 & 10 (Activated),"Rs. 23,499",Daraz,https://www.daraz.pk/products/hp-stream-11-116-display-intel-celeron-processor-n3050-6th-generation-2gb-ram-32gb-ssd-windows-8-10-activated-i107604259-s1295005519.html?search=1
121,"Lenovo N22-20 Touch Chromebook - 11.6"" - Celeron N3060 - 2GB RAM - 16 GB eMMC","Rs. 11,999",Daraz,https://www.daraz.pk/products/lenovo-n22-20-touch-chromebook-116-celeron-n3060-2gb-ram-16-gb-emmc-i217630902-s1428120634.html?search=1
122,"Samsung Chromebook XE303 (11.6-inch HD, 4 GB, 16GB SSD) With Free Extrnal 160 GB Hard","Rs. 15,499",Daraz,https://www.daraz.pk/products/samsung-chromebook-xe303-116-inch-hd-4-gb-16gb-ssd-with-free-extrnal-160-gb-hard-i102010877-s1350282382.html?search=1
123,"HP Pavilion 15-EG0123TX 11th Gen Core i5 8GB 512GB SSD MX450 2GB 15.6"" FHD W10","Rs. 138,000",Daraz,https://www.daraz.pk/products/hp-pavilion-15-eg0123tx-11th-gen-core-i5-8gb-512gb-ssd-mx450-2gb-156-fhd-w10-i216644923-s1426541405.html?search=1
124,"DELL N7506 Intel Core i5-1135G7, 12GB, 512GB SSD 32GB Optane, 15.6"" FHD x360 Win 10 B/L KB FPR Silver","Rs. 140,000",Daraz,https://www.daraz.pk/products/dell-n7506-intel-core-i5-1135g7-12gb-512gb-ssd-32gb-optane-156-fhd-x360-win-10-bl-kb-fpr-silver-i216645890-s1426522866.html?search=1
125,HP Pavilion Gaming 15 DK1056wm-10th Gen Ci5 QuadCore 08GB 256GB SSD 4-GB NVIDIA GeForce GTX1650,"Rs. 141,000",Daraz,https://www.daraz.pk/products/hp-pavilion-gaming-15-dk1056wm-10th-gen-ci5-quadcore-08gb-256gb-ssd-4-gb-nvidia-geforce-gtx1650-i216647777-s1426530806.html?search=1
126,"HP EliteBook 840 G3 - 14” FHD, Intel Core i5-6300U 2.4Ghz, 6th Gen 8GB DDR4, 128GB SSD + 500GB HDD, Windows 10 64 bit","Rs. 64,000",Daraz,https://www.daraz.pk/products/hp-elitebook-840-g3-14-fhd-intel-core-i5-6300u-24ghz-6th-gen-8gb-ddr4-128gb-ssd-500gb-hdd-windows-10-64-bit-i176228441-s1349902707.html?search=1
127,"HP 15-Du3502TU i3-1115G4-4GB, 1TB, 15.6"" LED HD, WINDOWS 10, Natural Silver","Rs. 79,000",Daraz,https://www.daraz.pk/products/hp-15-du3502tu-i3-1115g4-4gb-1tb-156-led-hd-windows-10-natural-silver-i215919586-s1425495893.html?search=1
128,MacBook Pro 13-inch Space Gray Apple M1 chip 256GB SSD MYD82 Touch Bar and Touch ID with Backlit Magic Keyboard,"Rs. 245,000",Daraz,https://www.daraz.pk/products/macbook-pro-13-inch-space-gray-apple-m1-chip-256gb-ssd-myd82-touch-bar-and-touch-id-with-backlit-magic-keyboard-i207534336-s1412434290.html?search=1
129,Samsung Chromebook XE303C12 - 2gb/16gb,"Rs. 10,790",Daraz,https://www.daraz.pk/products/samsung-chromebook-xe303c12-2gb16gb-i146996328-s1310026202.html?search=1
130,"Dell Vostro 14 3401 10th Gen Core i3, 4GB, 1TB HDD, 14"" HD, DOS - Brand Warranty","Rs. 70,000",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-10th-gen-core-i3-4gb-1tb-hdd-14-hd-dos-brand-warranty-i215910936-s1425512057.html?search=1
131,HP Stream 11 Celeron 6th generation 2gb 32gb with 128gb ssd card(BEST FOR ONLINE CLASSES),"Rs. 24,999",Daraz,https://www.daraz.pk/products/hp-stream-11-celeron-6th-generation-2gb-32gb-with-128gb-ssd-cardbest-for-online-classes-i194476713-s1388808984.html?search=1
132,"Lenovo IdeaPad 3 15IIL05 Laptop - 10th Gen Ci3, 4GB, 1TB HDD, 15.6"" HD, Platinum Grey.","Rs. 75,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-15iil05-laptop-10th-gen-ci3-4gb-1tb-hdd-156-hd-platinum-grey-i213862582-s1422489280.html?search=1
133,"HP 15-Du3502TU i3-1115G4-4GB, 1TB, 15.6"" LED HD,W10 Home, Natural Silver","Rs. 77,999",Daraz,https://www.daraz.pk/products/hp-15-du3502tu-i3-1115g4-4gb-1tb-156-led-hdw10-home-natural-silver-i103348801-s1249454421.html?search=1
134,"HP 15-DW3024NIA Laptop - 11th Gen Intel Core i3, 4GB, 256GB SSD, Jet black","Rs. 79,380",Daraz,https://www.daraz.pk/products/hp-15-dw3024nia-laptop-11th-gen-intel-core-i3-4gb-256gb-ssd-jet-black-i215200533-s1424483541.html?search=1
135,"DELL XPS 15-9500 - 10th Gen Core i7 | 16GB | 512GB-SSD | 4-GB NVIDIA GeForce GTX-1650Ti | 15.6"" Full HD LED 3840x2400| Backlit KB | W10. | 90 days Int. Warranty.","Rs. 336,000",Daraz,https://www.daraz.pk/products/dell-xps-15-9500-10th-gen-core-i7-16gb-512gb-ssd-4-gb-nvidia-geforce-gtx-1650ti-156-full-hd-led-3840x2400-backlit-kb-w10-90-days-int-warranty-i190132092-s1380804651.html?search=1
136,HP Stream 11 Celeron 6th generation 2gb 32gb with 128gb ssd card(BEST FOR ONLINE CLASSES),"Rs. 24,500",Daraz,https://www.daraz.pk/products/hp-stream-11-celeron-6th-generation-2gb-32gb-with-128gb-ssd-cardbest-for-online-classes-i194488083-s1388822878.html?search=1
137,"HP 15S-DU2126TU Laptop - 10th Gen Ci3, 4GB, 1TB HDD, 15.6"" HD, Windows 10 (Local Warranty)","Rs. 79,000",Daraz,https://www.daraz.pk/products/hp-15s-du2126tu-laptop-10th-gen-ci3-4gb-1tb-hdd-156-hd-windows-10-local-warranty-i193222403-s1387112659.html?search=1
138,"Lenovo ThinkPad 11E (4th Gen) 11.6-Inch Laptop (4GB RAM, 128GB SSD, Intel Celeron 2.20GHz, Windows 10 Pro)","Rs. 26,499",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-11e-4th-gen-116-inch-laptop-4gb-ram-128gb-ssd-intel-celeron-220ghz-windows-10-pro-i130415491-s1291725065.html?search=1
139,"Lenovo IdeaPad 3 10th Gen Core i5 4GB Ram 1TB HDD 15.6"" FHD LED Display, DOS (Platinum Grey)","Rs. 89,000",Daraz,https://www.daraz.pk/products/lenovo-ideapad-3-10th-gen-core-i5-4gb-ram-1tb-hdd-156-fhd-led-display-dos-platinum-grey-i215927055-s1425496646.html?search=1
140,Renewed - Lenovo ThinkPad SL510,"Rs. 14,000",Daraz,https://www.daraz.pk/products/lenovo-thinkpad-sl410-laptop-4gb-ram-250gb-hdd-i144194998-s1374566215.html?search=1
141,"Dell Vostro 14 3401 10th Gen Core i3, 4GB, 1TB HDD, 14"" HD, DOS","Rs. 68,000",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-10th-gen-core-i3-4gb-1tb-hdd-14-hd-dos-i214159723-s1422960387.html?search=1
142,Lenovo Ideapad 330 - Intel Celeron N4000 - 15.6 HD Laptop - 4GB RAM - 1TB HDD - DOS - 1 Year Lenovo Direct Official Warranty,"Rs. 54,999",Daraz,https://www.daraz.pk/products/lenovo-ideapad-330-intel-celeron-n4000-156-hd-laptop-4gb-ram-1tb-hdd-dos-1-year-lenovo-direct-official-warranty-i185630284-s1429960829.html?search=1
143,"HP 15-DW3024NIA Laptop - 11th Gen Intel Core i3, 4GB, 256GB SSD, Jet black","Rs. 81,000",Daraz,https://www.daraz.pk/products/hp-15-dw3024nia-laptop-11th-gen-intel-core-i3-4gb-256gb-ssd-jet-black-i214159725-s1422979113.html?search=1
144,"Lenovo IdeaPad S145 – Intel Core I7-10th Generation-1065G7 Processor, 8GB Ram, 1TB HDD, 15.6 FHD Display, Dos. 1 Year International Warranty","Rs. 129,999",Daraz,https://www.daraz.pk/products/lenovo-ideapad-s145-intel-core-i7-10th-generation-1065g7-processor-8gb-ram-1tb-hdd-156-fhd-display-dos-1-year-international-warranty-i215062001-s1424239485.html?search=1
145,Dell Latitude 5440 - Core i5 4th Generation - 4GB RAM - 320GB HDD - 14inch HD Screen - Free Laptop bag,"Rs. 38,999",Daraz,https://www.daraz.pk/products/dell-latitude-5440-core-i5-4th-generation-4gb-ram-320gb-hdd-14inch-hd-screen-free-laptop-bag-i218378643-s1429731869.html?search=1
146,"HP 15S-DU2126TU 10th Gen Core i3, 4GB, 1TB HDD, 15.6"" HD, Windows 10 ( 1 Year Official Warranty )","Rs. 81,000",Daraz,https://www.daraz.pk/products/hp-15s-du2126tu-10th-gen-core-i3-4gb-1tb-hdd-156-hd-windows-10-1-year-official-warranty-i193328688-s1386820725.html?search=1
147,"Lenovo Ideapad 330 15.6 HD LED-Backlit Display Laptop, Intel Celeron N4000 Processor","Rs. 50,499",Daraz,https://www.daraz.pk/products/lenovo-ideapad-330-156-hd-led-backlit-display-laptop-intel-celeron-n4000-processor-i124876135-s1282730071.html?search=1
148,Lenovo N21 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM,"Rs. 13,500",Daraz,https://www.daraz.pk/products/lenovo-n21-chromebook-116-4-gb-ram-16-gb-rom-i144534294-s1306020485.html?search=1
149,"Dell VOSTRO 14 3401 (4GB RAM 1TB Memory) - 10TH GEN I3-1005G1 - INTEL UHD GRAPHICS - 14"" HD (1366 X 768) Model: APJ-PKU with Free Bag","Rs. 64,999",Daraz,https://www.daraz.pk/products/dell-vostro-14-3401-4gb-ram-1tb-memory-10th-gen-i3-1005g1-intel-uhd-graphics-14-hd-1366-x-768-model-apj-pku-with-free-bag-i218020057-s1428830504.html?search=1
150,iLife Zed Air X - 13.3: FHD Display - Intel® Celeron® processor - 4GB RAM - 120GB SSD - Intel®HD Graphic - Windows 10,"Rs. 46,999",Daraz,https://www.daraz.pk/products/ilife-zed-air-x-133-fhd-display-intel-celeron-processor-4gb-ram-120gb-ssd-intelhd-graphic-windows-10-i136346700-s1296614972.html?search=1
151,"HP 3115m - 11.6"" - E-450 - Windows 7 Pro 64-bit - 4 GB RAM - 250 GB HDD","Rs. 16,999",Daraz,https://www.daraz.pk/products/hp-3115m-116-e-450-windows-7-pro-64-bit-4-gb-ram-250-gb-hdd-i194912294-s1389504302.html?search=1
152,Acer C720 ChromeBook Laptop - 4gb / 16gb - Long Battery Life,"Rs. 14,500",Daraz,https://www.daraz.pk/products/acer-c720-chromebook-laptop-4gb-16gb-long-battery-life-i146980963-s1430014813.html?search=1
153,Acer Aspire 1 Mini Atom 1.6ghz 2gb 160gb HDD (Refurbished),"Rs. 12,999",Daraz,https://www.daraz.pk/products/acer-aspire-1-mini-atom-16ghz-2gb-160gb-hdd-refurbished-i190324741-s1381174809.html?search=1
154,Dell Latitude 3350 laptop Core i3 5th generation with genuine AC Adapter with SSD,"Rs. 35,000",Daraz,https://www.daraz.pk/products/dell-latitude-3350-laptop-core-i3-5th-generation-with-genuine-ac-adapter-with-ssd-i220079668-s1433252703.html?search=1
155,"Apple MacBook 13.3 Laptop (Intel Core 2 Duo,DDR3 HDD, 4GB RAM, IOS and other option window 10,7,8 With Free Hand Apple Mouse","Rs. 23,999",Daraz,https://www.daraz.pk/products/apple-macbook-133-laptop-intel-core-2-duoddr3-hdd-4gb-ram-ios-and-other-option-window-1078-with-free-hand-apple-mouse-i130834691-s1290718934.html?search=1
156,"Dell Latitude 3340 -13.3"" LED Display - Core i3 4th Gen (4005U) - 4GB RAM - 500GB HDD - Windows 10 (Activated) REFURBISHED","Rs. 33,999",Daraz,https://www.daraz.pk/products/dell-latitude-3340-133-led-display-core-i3-4th-gen-4005u-4gb-ram-500gb-hdd-windows-10-activated-refurbished-i212798194-s1421010647.html?search=1
157,"Lenovo Yoga C740-14IML Laptop 10th Gen Ci5 10210U 8GB 256GB SSD 14"" FHD Touchscreen Backlit KB Windows 10 Intel UHD Graphics Mica Color 81TC000JUS","Rs. 122,999",Daraz,https://www.daraz.pk/products/lenovo-yoga-c740-14iml-laptop-10th-gen-ci5-10210u-8gb-256gb-ssd-14-fhd-touchscreen-backlit-kb-windows-10-intel-uhd-graphics-mica-color-81tc000jus-i188270455-s1377260173.html?search=1
